Start Time,Duration,Title,Device Type,Country,Show Title,Genre,Media Type
2022-11-14 00:42:00-05:00,0 days 00:06:35,Merlin: Season 1: Lancelot (Episode 5),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 23:58:00-05:00,0 days 00:44:00,Merlin: Season 1: The Poisoned Chalice (Episode 4),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 23:32:00-05:00,0 days 00:00:08,Merlin: Season 1: The Poisoned Chalice (Episode 4),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 22:49:00-05:00,0 days 00:43:01,Merlin: Season 1: The Mark of Nimueh (Episode 3),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 21:57:00-05:00,0 days 00:43:55,Merlin: Season 1: Valiant (Episode 2),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 21:07:00-05:00,0 days 00:43:34,Merlin: Season 1: The Dragon's Call (Episode 1),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-13 21:07:00-05:00,0 days 00:00:01,Merlin: Season 5: Arthur's Bane: Part 2 (Episode 2),Roku Midland Smart TV,US (United States),Merlin,Period Piece,Series
2022-11-08 13:27:00-05:00,0 days 01:09:23,Bridgerton: Season 2: The Viscount Who Loved Me (Episode 8),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-07 23:06:00-05:00,0 days 00:55:02,Bridgerton: Season 2: Harmony (Episode 7),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-07 22:01:00-05:00,0 days 01:05:01,Bridgerton: Season 2: The Choice (Episode 6),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-07 21:06:00-05:00,0 days 00:55:08,Bridgerton: Season 2: An Unthinkable Fate (Episode 5),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-07 00:11:00-05:00,0 days 00:27:18,Bridgerton: Season 2: Victory (Episode 4),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-06 23:43:00-05:00,0 days 00:27:04,Bridgerton: Season 2: Victory (Episode 4),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-06 22:38:00-05:00,0 days 01:04:36,Bridgerton: Season 2: A Bee in Your Bonnet (Episode 3),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-06 21:48:00-05:00,0 days 00:49:49,Bridgerton: Season 2: Off to the Races (Episode 2),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-06 21:02:00-05:00,0 days 00:28:42,Bridgerton: Season 2: Capital R Rake (Episode 1),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-06 16:59:00-05:00,0 days 00:37:16,Bridgerton: Season 2: Capital R Rake (Episode 1),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-05 13:43:00-04:00,0 days 00:11:34,Peaky Blinders: Season 1: Episode 1,Roku Midland Smart TV,US (United States),Peaky Blinders,Period Piece,Netflix Series
2022-11-05 00:09:00-04:00,0 days 00:48:35,Sex/Life: Season 1: Empire State of Mind (Episode 3),Roku Midland Smart TV,US (United States),Sex/Life,Drama,Netflix Series
2022-11-04 23:28:00-04:00,0 days 00:40:46,Sex/Life: Season 1: Down in the Tube Station at Midnight (Episode 2),Roku Midland Smart TV,US (United States),Sex/Life,Drama,Netflix Series
2022-11-04 22:45:00-04:00,0 days 00:42:32,Sex/Life: Season 1: The Wives Are in Connecticut (Episode 1),Roku Midland Smart TV,US (United States),Sex/Life,Drama,Netflix Series
2022-11-04 22:44:00-04:00,0 days 00:00:17,Sex/Life: Season 1: Empire State of Mind (Episode 3),Roku Midland Smart TV,US (United States),Sex/Life,Drama,Netflix Series
2022-11-04 22:43:00-04:00,0 days 00:00:01,Bridgerton: Season 1: Oceans Apart (Episode 7),Roku Midland Smart TV,US (United States),Bridgerton,Period Piece,Netflix Series
2022-11-04 21:58:00-04:00,0 days 00:00:01,Dracula Untold,Roku Midland Smart TV,US (United States),Dracula Untold,Action,Film
2022-11-04 20:56:00-04:00,0 days 00:45:49,Vikings: Valhalla: Season 1: The End of the Beginning (Episode 8),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 19:39:00-04:00,0 days 00:50:32,Vikings: Valhalla: Season 1: Choices (Episode 7),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 18:46:00-04:00,0 days 00:51:47,Vikings: Valhalla: Season 1: The Last Daughter of Uppsala (Episode 6),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 17:50:00-04:00,0 days 00:56:03,Vikings: Valhalla: Season 1: Miracle (Episode 5),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 17:08:00-04:00,0 days 00:41:21,Vikings: Valhalla: Season 1: The Bridge (Episode 4),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 16:25:00-04:00,0 days 00:42:19,Vikings: Valhalla: Season 1: The Marshes (Episode 3),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 14:53:00-04:00,0 days 00:42:33,Vikings: Valhalla: Season 1: Viking (Episode 2),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 13:52:00-04:00,0 days 00:53:17,Vikings: Valhalla: Season 1: The Greenlanders (Episode 1),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2022-11-04 12:19:00-04:00,0 days 01:27:27,Entergalactic,Roku Midland Smart TV,US (United States),Entergalactic,Animation,Netflix Film
2022-11-03 17:27:00-04:00,0 days 00:49:13,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 8,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 23:51:00-04:00,0 days 00:38:53,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 7,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 23:07:00-04:00,0 days 00:44:25,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 6,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 22:22:00-04:00,0 days 00:44:47,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 5,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 22:06:00-04:00,0 days 00:15:18,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 4,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 20:52:00-04:00,0 days 00:30:17,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 4,Apple iPhone 13 Pro Max,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 20:47:00-04:00,0 days 00:04:26,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 3,Apple iPhone 13 Pro Max,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 19:00:00-04:00,0 days 00:26:27,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 3,Safari MAC (Cadmium),US (United States),Half Bad,Drama,Netflix Series
2022-11-02 19:00:00-04:00,0 days 00:26:06,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 3,Safari MAC (Cadmium),US (United States),Half Bad,Drama,Netflix Series
2022-11-02 18:02:00-04:00,0 days 00:00:50,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 3,Safari MAC (Cadmium),US (United States),Half Bad,Drama,Netflix Series
2022-11-02 17:11:00-04:00,0 days 00:19:06,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 3,Apple iPhone 13 Pro Max,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 16:25:00-04:00,0 days 00:38:15,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 2,Apple iPhone 13 Pro Max,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 16:02:00-04:00,0 days 00:13:23,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 2,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 15:24:00-04:00,0 days 00:36:19,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 1,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 13:23:00-04:00,0 days 00:11:10,Half Bad: The Bastard Son & The Devil Himself: Season 1: Episode 1,Roku Midland Smart TV,US (United States),Half Bad,Drama,Netflix Series
2022-11-02 11:36:00-04:00,0 days 00:52:58,From Scratch: Limited Series: Aftertastes (Episode 8),Roku Midland Smart TV,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 11:13:00-04:00,0 days 00:20:30,From Scratch: Limited Series: Between the Fire and the Pan (Episode 7),Roku Midland Smart TV,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 02:57:00-04:00,0 days 00:33:23,From Scratch: Limited Series: Between the Fire and the Pan (Episode 7),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 02:09:00-04:00,0 days 00:47:13,From Scratch: Limited Series: Heirlooms (Episode 6),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 01:18:00-04:00,0 days 00:51:13,From Scratch: Limited Series: Bread and Brine (Episode 5),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 00:29:00-04:00,0 days 00:32:10,From Scratch: Limited Series: Bitter Almonds (Episode 4),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-02 00:27:00-04:00,0 days 00:00:18,From Scratch: Limited Series: Bitter Almonds (Episode 4),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-01 23:32:00-04:00,0 days 00:18:20,From Scratch: Limited Series: A Villa. A Broom. A Cake. (Episode 3),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-01 22:22:00-04:00,0 days 00:41:37,From Scratch: Limited Series: Carne e Ossa (Episode 2),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-01 21:58:00-04:00,0 days 00:24:11,From Scratch: Limited Series: First Tastes (Episode 1),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-01 21:50:00-04:00,0 days 00:07:37,From Scratch: Limited Series: Carne e Ossa (Episode 2),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-11-01 20:57:00-04:00,0 days 00:50:54,From Scratch: Limited Series: First Tastes (Episode 1),Apple iPhone 13 Pro Max,US (United States),From Scratch,Romance,Netflix Series
2022-10-15 20:37:00-04:00,0 days 01:29:26,Last Seen Alive,Roku Midland Smart TV,US (United States),Last Seen Alive,Action,Film
2022-10-14 15:33:00-04:00,0 days 01:48:32,Luckiest Girl Alive,Apple iPad Pro 11 in 3rd Gen (Wi-Fi) iPad,US (United States),Luckiest Girl Alive,Drama,Netflix Film
2022-10-10 17:05:00-04:00,0 days 00:40:45,The OA: Part II: Chapter 8: Overview (Episode 8),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 15:57:00-04:00,0 days 00:48:42,The OA: Part II: Chapter 7: Nina Azarova (Episode 7),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 14:45:00-04:00,0 days 00:40:01,The OA: Part II: Chapter 6: Mirror Mirror (Episode 6),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 14:06:00-04:00,0 days 00:39:00,The OA: Part II: Chapter 5: The Medium & the Engineer (Episode 5),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 13:07:00-04:00,0 days 00:59:42,The OA: Part II: Chapter 4: SYZYGY (Episode 4),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 12:10:00-04:00,0 days 00:52:29,The OA: Part II: Chapter 3: Magic Mirror (Episode 3),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 11:02:00-04:00,0 days 01:07:21,The OA: Part II: Chapter 2: Treasure Island (Episode 2),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 09:50:00-04:00,0 days 01:01:26,The OA: Part II: Chapter 1: Angel of Death (Episode 1),Safari MAC (Cadmium),US (United States),The OA,Sci-Fi,Netflix Series
2022-10-10 00:46:00-04:00,0 days 00:04:39,The OA: Part II: Chapter 1: Angel of Death (Episode 1),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 23:59:00-04:00,0 days 00:47:14,The OA: Part I: Chapter 8: Invisible Self (Episode 8),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 23:20:00-04:00,0 days 00:38:34,The OA: Part I: Chapter 7: Empire of Light (Episode 7),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 22:52:00-04:00,0 days 00:28:08,The OA: Part I: Chapter 6: Forking Paths (Episode 6),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 21:54:00-04:00,0 days 00:57:46,The OA: Part I: Chapter 5: Paradise (Episode 5),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 20:52:00-04:00,0 days 01:00:53,The OA: Part I: Chapter 4: Away (Episode 4),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 19:38:00-04:00,0 days 00:58:29,The OA: Part I: Chapter 3: Champion (Episode 3),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 18:43:00-04:00,0 days 00:55:29,The OA: Part I: Chapter 2: New Colossus (Episode 2),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 17:28:00-04:00,0 days 01:08:33,The OA: Part I: Chapter 1: Homecoming (Episode 1),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-10-09 13:52:00-04:00,0 days 00:00:31,The Blacklist: Season 9: The Skinner (No. 45) (Episode 1),Roku Midland Smart TV,US (United States),The Blacklist,Crime,Series
2022-10-09 13:46:00-04:00,0 days 00:00:02,The Blacklist: Season 9: The Skinner (No. 45) (Episode 1),Roku Midland Smart TV,US (United States),The Blacklist,Crime,Series
2022-10-09 13:40:00-04:00,0 days 00:00:03,Clinical,Roku Midland Smart TV,US (United States),Clinical,Thriller,Netflix Film
2022-10-09 13:40:00-04:00,0 days 00:00:12,I Came By,Roku Midland Smart TV,US (United States),I Came By,Thriller,Netflix Film
2022-10-09 11:48:00-04:00,0 days 01:46:07,Inheritance,Roku Midland Smart TV,US (United States),Inheritance,Thriller,Film
2022-10-09 10:30:00-04:00,0 days 00:00:21,Inheritance,Roku Midland Smart TV,US (United States),Inheritance,Thriller,Film
2022-09-17 18:33:00-04:00,0 days 00:00:06,Sense8: Season 1: Limbic Resonance (Episode 1),Roku Midland Smart TV,US (United States),Sense8,Sci-Fi,Netflix Series
2022-09-17 18:20:00-04:00,0 days 00:00:16,In the Dark: Season 1: Pilot (Episode 1),Roku Midland Smart TV,US (United States),In the Dark,Crime,Series
2022-09-17 18:18:00-04:00,0 days 00:00:01,The 100: Season 1: Pilot (Episode 1),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-17 18:17:00-04:00,0 days 00:00:10,The OA: Part I: Chapter 1: Homecoming (Episode 1),Roku Midland Smart TV,US (United States),The OA,Sci-Fi,Netflix Series
2022-09-17 14:46:00-04:00,0 days 00:41:12,The 100: Season 7: The Last War (Episode 16),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-17 14:04:00-04:00,0 days 00:41:08,The 100: Season 7: The Dying of the Light (Episode 15),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 23:14:00-04:00,0 days 00:40:13,The 100: Season 7: A Sort of Homecoming (Episode 14),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 22:33:00-04:00,0 days 00:40:19,The 100: Season 7: Blood Giant (Episode 13),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 21:50:00-04:00,0 days 00:41:17,The 100: Season 7: The Stranger (Episode 12),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 20:20:00-04:00,0 days 00:40:48,The 100: Season 7: Etherea (Episode 11),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 19:30:00-04:00,0 days 00:40:48,The 100: Season 7: A Little Sacrifice (Episode 10),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 17:53:00-04:00,0 days 00:39:52,The 100: Season 7: The Flock (Episode 9),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 17:12:00-04:00,0 days 00:41:22,The 100: Season 7: Anaconda (Episode 8),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 16:31:00-04:00,0 days 00:40:09,The 100: Season 7: The Queen's Gambit (Episode 7),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 15:47:00-04:00,0 days 00:40:21,The 100: Season 7: Nakara (Episode 6),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 15:02:00-04:00,0 days 00:40:52,The 100: Season 7: Welcome to Bardo (Episode 5),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 14:46:00-04:00,0 days 00:15:44,The 100: Season 7: Hesperides (Episode 4),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 13:14:00-04:00,0 days 00:03:30,The 100: Season 7: Hesperides (Episode 4),Roku Midland Smart TV,US (United States),The 100,Sci-Fi,Series
2022-09-16 12:44:00-04:00,0 days 00:19:56,The 100: Season 7: Hesperides (Episode 4),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 12:02:00-04:00,0 days 00:39:32,The 100: Season 7: False Gods (Episode 3),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 11:16:00-04:00,0 days 00:41:16,The 100: Season 7: The Garden (Episode 2),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 10:35:00-04:00,0 days 00:40:35,The 100: Season 7: From the Ashes (Episode 1),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 10:22:00-04:00,0 days 00:12:31,The 100: Season 6: The Blood of Sanctum (Episode 13),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 10:21:00-04:00,0 days 00:00:13,The 100: Season 6: Adjustment Protocol (Episode 12),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 10:21:00-04:00,0 days 00:00:04,The 100: Season 6: Ashes to Ashes (Episode 11),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
2022-09-16 10:20:00-04:00,0 days 00:00:05,The 100: Season 6: Matryoshka (Episode 10),Apple iPhone 13 Pro Max,US (United States),The 100,Sci-Fi,Series
